Time,Type,Trial,L Raw X [px],L Raw Y [px],R Raw X [px],R Raw Y [px],L Dia X [px],L Dia Y [px],L Mapped Diameter [mm],R Dia X [px],R Dia Y [px],R Mapped Diameter [mm],L CR1 X [px],L CR1 Y [px],L CR2 X [px],L CR2 Y [px],R CR1 X [px],R CR1 Y [px],R CR2 X [px],R CR2 Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Timing,L Validity,R Validity,Pupil Confidence,L Plane,R Plane,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Frame
4212707549,SMP,1,1472.55,771.16,1152.09,790.2,20.04,20.04,3.32,20.7,20.7,3.49,1463.65,772.05,1474.59,771.95,1144.9,790.77,1155.43,790.79,431.37,660.06,431.37,660.06,0,1,1,2,-1,-1,-21.88,-2.18,549.49,34.52,-5.59,563.27,-0.08,0.03,-1,-0.13,0.03,-0.99,-1
4212740768,SMP,1,1473.14,770.92,1152.61,789.81,20.1,20.1,3.32,20.63,20.63,3.49,1464.25,771.85,1475.28,771.74,1145.56,790.51,1156.05,790.47,433.91,655.94,433.91,655.94,0,1,1,2,-1,-1,-21.99,-2.14,549.47,34.42,-5.54,563.51,-0.08,0.04,-1,-0.12,0.03,-0.99,-1
4212774212,SMP,1,1473.62,770.66,1152.83,789.67,20.36,20.36,3.33,20.63,20.63,3.49,1464.69,771.49,1475.72,771.5,1145.9,790.22,1156.38,790.1,435.94,658.15,435.94,658.15,0,1,1,2,-1,-1,-22.07,-2.09,549.56,34.38,-5.48,563.71,-0.08,0.03,-1,-0.12,0.03,-0.99,-1
4212807538,SMP,1,1473.92,770.09,1153.33,789.06,20.18,20.18,3.33,20.67,20.67,3.49,1464.83,771,1475.92,770.96,1146.09,789.78,1156.58,789.82,431.65,653.5,431.65,653.5,0,1,1,2,-1,-1,-22.1,-2,549.6,34.35,-5.42,563.81,-0.09,0.04,-1,-0.13,0.04,-0.99,-1
4212841189,SMP,1,1473.71,769.99,1152.94,789.17,20.06,20.06,3.32,20.39,20.39,3.48,1464.71,770.89,1475.73,770.85,1145.76,789.77,1156.3,789.79,431.4,652.45,431.4,652.45,0,1,1,2,-1,-1,-22.08,-1.98,549.68,34.4,-5.41,563.82,-0.09,0.03,-1,-0.13,0.03,-0.99,-1
4212874195,SMP,1,1471.94,770.83,1151.36,790.14,20.19,20.19,3.32,20.55,20.55,3.48,1463.01,771.19,1474.33,771.32,1144.59,790.52,1155.14,790.45,439.24,662.21,439.24,662.21,0,1,1,2,-1,-1,-21.77,-2.05,548.75,34.61,-5.54,563.76,-0.08,0.02,-1,-0.11,0.02,-0.99,-1
4212907530,SMP,1,1470.45,770.07,1150.04,790.09,20.25,20.25,3.33,20.5,20.5,3.48,1461.72,770.51,1472.76,770.58,1143.24,790.39,1153.77,790.26,443.06,663.59,443.06,663.59,0,1,1,2,-1,-1,-21.54,-1.92,549.19,34.84,-5.51,563.66,-0.08,0.02,-1,-0.11,0.02,-0.99,-1
4212940880,SMP,1,1468.76,769.2,1148.47,789.69,20.09,20.09,3.32,20.63,20.63,3.48,1460.11,769.72,1471.15,769.68,1141.64,789.83,1152.21,789.87,447.27,665.7,447.27,665.7,0,1,1,2,-1,-1,-21.26,-1.78,549.13,35.11,-5.42,563.49,-0.07,0.02,-1,-0.12,0.02,-0.99,-1
4212974186,SMP,1,1467.23,768.49,1147.08,789.02,20.15,20.15,3.32,20.47,20.47,3.48,1458.49,768.92,1469.56,768.97,1140.39,789.44,1150.92,789.36,451.86,664.1,451.86,664.1,0,1,1,2,-1,-1,-20.98,-1.64,549.08,35.34,-5.34,563.49,-0.08,0.02,-1,-0.11,0.02,-0.99,-1
4213007518,SMP,1,1466.08,768.32,1146.07,789.28,20.08,20.08,3.32,20.46,20.46,3.48,1457.41,768.87,1468.5,768.87,1139.4,789.52,1149.95,789.48,456.44,668,456.44,668,0,1,1,2,-1,-1,-20.79,-1.63,549.12,35.51,-5.36,563.38,-0.08,0.02,-1,-0.11,0.02,-0.99,-1
4213040720,SMP,1,1465.19,768.77,1145.32,789.71,19.86,19.86,3.31,20.18,20.18,3.47,1456.63,769.09,1467.63,769.2,1138.6,789.84,1149.16,789.83,459.35,676.22,459.35,676.22,0,1,1,2,-1,-1,-20.66,-1.68,549.3,35.64,-5.42,563.23,-0.07,0.02,-1,-0.11,0.01,-0.99,-1
4213074179,SMP,1,1464.64,769.19,1144.73,790.43,20,20,3.31,20.43,20.43,3.46,1455.8,769.81,1466.88,769.75,1137.93,790.59,1148.45,790.51,457.43,675.88,457.43,675.88,0,1,1,2,-1,-1,-20.52,-1.79,549.31,35.76,-5.55,563.19,-0.08,0.02,-1,-0.12,0.01,-0.99,-1
4213107511,SMP,1,1463.67,769.91,1143.87,791.18,20.24,20.24,3.31,20.51,20.51,3.46,1455.16,770.63,1466.18,770.55,1137.25,791.48,1147.75,791.43,464.84,674.12,464.84,674.12,0,1,1,2,-1,-1,-20.41,-1.93,549.4,35.88,-5.71,563.17,-0.07,0.03,-1,-0.11,0.02,-0.99,-1
4213140761,SMP,1,1463.06,771.1,1143.05,792.3,20.02,20.02,3.31,20.22,20.22,3.46,1454.41,771.51,1465.45,771.52,1136.46,792.58,1146.99,792.55,466.6,679.4,466.6,679.4,0,1,1,2,-1,-1,-20.28,-2.09,549.46,36.02,-5.9,563.09,-0.08,0.02,-1,-0.11,0.02,-0.99,-1
4213174125,SMP,1,1460.79,771.08,1140.93,792.81,20.19,20.19,3.31,20.41,20.41,3.46,1452.7,772.02,1463.81,771.98,1134.88,793.32,1145.4,793.2,497.52,671.62,497.52,671.62,0,1,1,2,-1,-1,-19.98,-2.18,549.32,36.3,-6.03,563.07,-0.06,0.04,-1,-0.09,0.03,-1,-1
4213207486,SMP,1,1460.17,771.56,1140.1,793.21,20.28,20.28,3.32,20.5,20.5,3.46,1452.19,772.35,1463.26,772.45,1134.24,793.88,1144.69,793.89,521.3,669.63,521.3,669.63,0,1,1,2,-1,-1,-19.89,-2.25,549.31,36.43,-6.14,563.24,-0.05,0.03,-1,-0.08,0.04,-1,-1
4213240838,SMP,1,1459.82,771.05,1139.92,793.05,20.14,20.14,3.32,20.58,20.58,3.46,1451.9,772.14,1462.86,772.15,1133.86,793.81,1144.41,793.83,521.46,655.54,521.46,655.54,0,1,1,2,-1,-1,-19.84,-2.2,549.49,36.48,-6.13,563.15,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213274149,SMP,1,1459.99,769.62,1140,791.97,20.13,20.13,3.32,20.44,20.44,3.46,1451.94,770.53,1462.89,770.51,1134.07,792.58,1144.56,792.53,523.53,659.99,523.53,659.99,0,1,1,2,-1,-1,-19.85,-1.92,549.75,36.46,-5.9,563.2,-0.06,0.04,-1,-0.09,0.03,-1,-1
4213307477,SMP,1,1460.23,768.24,1140.46,790.74,19.99,19.99,3.32,20.42,20.42,3.46,1452.22,769.14,1463.28,769.2,1134.55,791.57,1145.03,791.49,530.07,651.03,530.07,651.03,0,1,1,2,-1,-1,-19.91,-1.69,549.67,36.37,-5.72,563.28,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213340699,SMP,1,1460.63,767.5,1140.96,790.28,19.92,19.92,3.31,20.17,20.17,3.45,1452.59,768.49,1463.58,768.51,1135.14,791.14,1145.56,791.05,531.76,645.47,531.76,645.47,0,1,1,2,-1,-1,-19.97,-1.57,549.9,36.29,-5.65,563.53,-0.06,0.04,-1,-0.08,0.04,-1,-1
4213374135,SMP,1,1461.07,767.73,1141.73,790.5,20.04,20.04,3.31,20.2,20.2,3.45,1453.16,768.77,1464.17,768.67,1135.8,791.35,1146.21,791.21,534.26,643.42,534.26,643.42,0,1,1,2,-1,-1,-20.08,-1.61,549.99,36.19,-5.68,563.81,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213407471,SMP,1,1461.74,768.58,1142.59,791.06,19.86,19.86,3.3,20.21,20.21,3.44,1453.91,769.64,1464.82,769.55,1136.64,791.85,1147.13,791.91,536.29,639.98,536.29,639.98,0,1,1,2,-1,-1,-20.22,-1.76,550.49,36.04,-5.79,563.88,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213440786,SMP,1,1462.57,769.51,1143.58,791.93,19.66,19.66,3.29,20.12,20.12,3.44,1454.58,770.47,1465.58,770.55,1137.61,792.61,1148.06,792.53,535.38,641.02,535.38,641.02,0,1,1,2,-1,-1,-20.34,-1.92,550.53,35.88,-5.92,564.06,-0.05,0.04,-1,-0.09,0.03,-1,-1
4213474134,SMP,1,1462.85,770.1,1144.19,792.35,19.84,19.84,3.29,19.84,19.84,3.42,1455.06,771.16,1465.97,771.27,1138.33,793.13,1148.73,793.07,538.54,636.85,538.54,636.85,0,1,1,2,-1,-1,-20.43,-2.05,550.88,35.78,-6.01,564.41,-0.05,0.04,-1,-0.08,0.04,-1,-1
4213507464,SMP,1,1463.08,770.63,1144.56,792.73,19.74,19.74,3.29,20,20,3.42,1455.23,771.66,1466.1,771.58,1138.61,793.59,1149.07,793.55,538.86,635.2,538.86,635.2,0,1,1,2,-1,-1,-20.48,-2.12,551.28,35.73,-6.1,564.48,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213540815,SMP,1,1463.14,770.7,1144.87,792.84,19.55,19.55,3.28,19.72,19.72,3.4,1455.21,771.81,1466.08,771.62,1138.82,793.65,1149.31,793.67,538.59,633.83,538.59,633.83,0,1,1,2,-1,-1,-20.49,-2.14,551.68,35.69,-6.12,564.53,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213574002,SMP,1,1463.1,770.57,1145.03,792.9,19.66,19.66,3.27,19.63,19.63,3.39,1455.25,771.68,1466.12,771.59,1139.07,793.67,1149.49,793.65,538.43,632.85,538.43,632.85,0,1,1,2,-1,-1,-20.51,-2.12,552.01,35.67,-6.12,564.73,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213607330,SMP,1,1462.95,770.42,1145.1,792.66,19.26,19.26,3.26,19.74,19.74,3.38,1455.18,771.57,1466.01,771.49,1139.18,793.52,1149.55,793.51,539.07,632.13,539.07,632.13,0,1,1,2,-1,-1,-20.51,-2.11,552.46,35.67,-6.1,565.05,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213640805,SMP,1,1462.71,770.5,1144.88,792.83,19.32,19.32,3.25,19.53,19.53,3.37,1454.96,771.67,1465.72,771.58,1138.78,793.61,1149.25,793.65,538.82,630.72,538.82,630.72,0,1,1,2,-1,-1,-20.49,-2.13,553.08,35.73,-6.12,565.05,-0.05,0.04,-1,-0.09,0.04,-0.99,-1
4213674113,SMP,1,1462.23,771.13,1144.22,793.17,19.31,19.31,3.24,19.54,19.54,3.36,1454.48,771.97,1465.33,771.96,1138.34,794.01,1148.72,793.97,539.68,631.78,539.68,631.78,0,1,1,2,-1,-1,-20.42,-2.19,553.29,35.84,-6.18,565.34,-0.05,0.03,-1,-0.09,0.04,-1,-1
4213707326,SMP,1,1461.44,771.79,1143.34,794.03,19.41,19.41,3.24,19.28,19.28,3.35,1453.63,772.8,1464.5,772.72,1137.48,794.74,1147.85,794.73,540,632.35,540,632.35,0,1,1,2,-1,-1,-20.28,-2.33,553.53,36.01,-6.32,565.59,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213740658,SMP,1,1460.64,772.52,1142.49,794.75,19.25,19.25,3.23,19.44,19.44,3.34,1452.71,773.51,1463.61,773.52,1136.52,795.55,1146.91,795.48,539.11,632.37,539.11,632.37,0,1,1,2,-1,-1,-20.12,-2.46,553.67,36.19,-6.46,565.72,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213774104,SMP,1,1459.97,773.3,1141.72,795.62,19.45,19.45,3.23,19.48,19.48,3.33,1452.11,774.27,1462.96,774.39,1135.71,796.45,1146.12,796.32,538.39,632.6,538.39,632.6,0,1,1,2,-1,-1,-20.02,-2.6,553.89,36.34,-6.62,565.88,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213807306,SMP,1,1459.38,773.74,1141.14,796.08,19.33,19.33,3.23,19.24,19.24,3.32,1451.69,774.74,1462.5,774.69,1135.21,796.79,1145.6,796.75,539.6,633.04,539.6,633.04,0,1,1,2,-1,-1,-19.96,-2.67,554.17,36.44,-6.69,566.02,-0.05,0.04,-1,-0.09,0.04,-1,-1
4213840793,SMP,1,1457.56,774.5,1139.78,797.18,18.98,18.98,3.21,19.04,19.04,3.31,1450.54,774.95,1461.51,774.9,1134.47,797.1,1144.91,796.98,579.67,682.06,579.67,682.06,0,1,1,2,-1,-1,-19.76,-2.71,554,36.57,-6.74,566.01,-0.02,0.02,-1,-0.06,0.01,-1,-1
4213874088,SMP,1,1457.56,773.76,1139.49,796.14,18.95,18.95,3.2,19,19,3.29,1450.48,774.05,1461.44,774.12,1134.35,796.38,1144.79,796.26,598.06,672.49,598.06,672.49,0,1,1,2,-1,-1,-19.75,-2.56,553.91,36.59,-6.61,565.96,-0.02,0.02,-1,-0.06,0.02,-1,-1
4213907419,SMP,1,1457.5,772.79,1139.58,795.6,19.07,19.07,3.2,19.44,19.44,3.3,1450.5,773.17,1461.46,773.31,1134.35,795.58,1144.79,795.52,602.41,687.73,602.41,687.73,0,1,1,2,-1,-1,-19.75,-2.41,553.8,36.59,-6.47,565.93,-0.02,0.02,-1,-0.06,0.01,-1,-1
4213940783,SMP,1,1457.72,772.34,1139.87,795.05,19.09,19.09,3.19,18.98,18.98,3.28,1450.67,772.78,1461.59,772.74,1134.54,795.28,1145.01,795.13,600.83,683.32,600.83,683.32,0,1,1,2,-1,-1,-19.77,-2.33,553.73,36.54,-6.41,565.86,-0.02,0.02,-1,-0.06,0.02,-1,-1
4213974078,SMP,1,1458.11,771.99,1140.52,794.79,19.13,19.13,3.19,19.31,19.31,3.28,1451.18,772.29,1462.12,772.42,1135.06,794.9,1145.5,794.88,599.89,690.05,599.89,690.05,0,1,1,2,-1,-1,-19.86,-2.26,553.64,36.45,-6.35,565.83,-0.02,0.02,-1,-0.07,0.01,-1,-1
4214007414,SMP,1,1458.8,771.65,1141.04,794.61,19.03,19.03,3.18,19.24,19.24,3.28,1451.72,772.04,1462.71,772.04,1135.75,794.68,1146.2,794.63,605.3,693.29,605.3,693.29,0,1,1,2,-1,-1,-19.95,-2.2,553.38,36.32,-6.31,565.73,-0.02,0.02,-1,-0.06,0.01,-1,-1
4214040777,SMP,1,1459.49,770.45,1142.11,793.28,18.95,18.95,3.18,19.14,19.14,3.28,1452.53,771.38,1463.43,771.39,1136.62,793.95,1147.08,793.94,603.46,652.68,603.46,652.68,0,1,1,2,-1,-1,-20.08,-2.09,553.36,36.16,-6.18,565.67,-0.02,0.04,-1,-0.07,0.04,-1,-1
4214073947,SMP,1,1460.23,770.14,1142.62,793.33,19.28,19.28,3.18,19.28,19.28,3.28,1453.3,771.17,1464.2,771.29,1137.34,793.99,1147.77,793.94,608.81,648.89,608.81,648.89,0,1,1,2,-1,-1,-20.21,-2.06,553.31,36.04,-6.18,565.7,-0.02,0.04,-1,-0.06,0.03,-1,-1
4214107399,SMP,1,1461.04,770.3,1143.4,793.33,19.32,19.32,3.19,19.18,19.18,3.27,1453.89,771.21,1464.99,771.29,1138.13,794.05,1148.55,793.99,608.95,651.74,608.95,651.74,0,1,1,2,-1,-1,-20.31,-2.06,552.71,35.89,-6.19,565.69,-0.02,0.04,-1,-0.06,0.04,-1,-1
4214140765,SMP,1,1462.22,770.77,1144.4,793.71,18.97,18.97,3.18,19.37,19.37,3.28,1455.3,771.84,1466.21,771.71,1139.2,794.49,1149.66,794.44,611.29,649.04,611.29,649.04,0,1,1,2,-1,-1,-20.55,-2.15,552.77,35.69,-6.27,565.55,-0.02,0.04,-1,-0.06,0.04,-1,-1
4214174057,SMP,1,1463.67,771.5,1145.64,794.06,19.31,19.31,3.18,19.11,19.11,3.27,1456.61,772.5,1467.5,772.5,1140.43,794.99,1150.87,794.93,611.61,644.54,611.61,644.54,0,1,1,2,-1,-1,-20.77,-2.28,552.72,35.47,-6.36,565.55,-0.02,0.04,-1,-0.06,0.04,-1,-1
4214207241,SMP,1,1464.73,771.98,1146.95,794.43,18.93,18.93,3.17,19.37,19.37,3.27,1457.71,772.97,1468.67,772.89,1141.6,795.1,1152.09,795.03,611.2,649.53,611.2,649.53,0,1,1,2,-1,-1,-20.96,-2.35,552.56,35.25,-6.38,565.37,-0.02,0.04,-1,-0.06,0.03,-1,-1
4214240679,SMP,1,1465.53,771.83,1147.81,794.03,19.11,19.11,3.17,19.14,19.14,3.27,1458.65,772.82,1469.58,772.72,1142.53,794.65,1152.96,794.61,611.89,648.49,611.89,648.49,0,1,1,2,-1,-1,-21.13,-2.33,552.53,35.08,-6.3,565.36,-0.01,0.04,-1,-0.06,0.03,-1,-1
4214274038,SMP,1,1465.83,771.23,1148.27,793.17,19.09,19.09,3.17,19.45,19.45,3.28,1458.84,772.15,1469.82,772.2,1142.91,793.86,1153.35,793.89,611.21,645.09,611.21,645.09,0,1,1,2,-1,-1,-21.16,-2.22,552.38,35.01,-6.16,565.32,-0.02,0.04,-1,-0.06,0.04,-1,-1
4214307373,SMP,1,1465.82,770.36,1148.38,792.51,19.14,19.14,3.17,19.43,19.43,3.28,1458.75,771.45,1469.71,771.52,1143.06,793.21,1153.45,793.07,611.01,642.55,611.01,642.55,0,1,1,2,-1,-1,-21.14,-2.1,552.28,35,-6.03,565.43,-0.02,0.04,-1,-0.06,0.03,-1,-1
4214340579,SMP,1,1466.69,770.82,1149.53,792.45,19.09,19.09,3.17,19.21,19.21,3.28,1459.14,771.22,1469.95,771.41,1143.69,792.7,1154.11,792.69,591.46,660.02,591.46,660.02,0,1,1,2,-1,-1,-21.2,-2.07,552.58,34.88,-5.95,565.45,-0.04,0.02,-1,-0.08,0.02,-1,-1
4214374040,SMP,1,1468.96,770.73,1152.48,792.28,19.13,19.13,3.17,19.03,19.03,3.27,1459.86,770.75,1470.79,770.84,1145.31,792.39,1155.51,792.3,414.55,689.39,414.55,689.39,0,1,1,2,-1,-1,-21.34,-1.98,552.56,34.66,-5.9,566.16,-0.09,0.01,-1,-0.13,0.01,-0.99,-1
4214407367,SMP,1,1469.34,770.35,1152.62,791.93,19.01,19.01,3.17,19.02,19.02,3.26,1459.91,770.5,1470.78,770.54,1145.34,791.93,1155.63,791.97,402.22,694.88,402.22,694.88,0,1,1,2,-1,-1,-21.35,-1.93,552.76,34.66,-5.83,566.49,-0.11,0.01,-0.99,-0.14,0.01,-0.99,-1
4214440699,SMP,1,1468.73,769.86,1152.33,791.76,18.9,18.9,3.16,19.04,19.04,3.26,1459.66,770.2,1470.46,770.32,1144.76,791.69,1155.13,791.79,402.34,689.89,402.34,689.89,0,1,1,2,-1,-1,-21.31,-1.89,553.13,34.76,-5.79,566.56,-0.09,0.02,-1,-0.15,0.01,-0.99,-1
4214474002,SMP,1,1468.41,769.88,1151.89,791.57,18.92,18.92,3.16,18.66,18.66,3.24,1459.2,770.07,1469.94,770.19,1144.44,791.68,1154.65,791.74,398.22,694.29,398.22,694.29,0,1,1,2,-1,-1,-21.25,-1.87,553.65,34.88,-5.8,567.33,-0.1,0.01,-0.99,-0.14,0.02,-0.99,-1
4214507343,SMP,1,1467.97,769.87,1151.44,791.7,18.97,18.97,3.16,19,19,3.24,1458.78,770.05,1469.57,770.15,1143.94,791.74,1154.21,791.83,396.72,698.76,396.72,698.76,0,1,1,2,-1,-1,-21.19,-1.86,553.95,34.99,-5.81,567.63,-0.1,0.01,-0.99,-0.15,0.01,-0.99,-1
4214540692,SMP,1,1467.88,770.38,1151.23,792.05,18.88,18.88,3.15,18.78,18.78,3.24,1458.64,770.34,1469.38,770.46,1143.66,792.14,1153.99,792.09,393.77,705.13,393.77,705.13,0,1,1,2,-1,-1,-21.18,-1.92,554.47,35.04,-5.87,567.77,-0.1,0,-0.99,-0.15,0.01,-0.99,-1
4214574026,SMP,1,1467.69,770.47,1151.09,792.3,19.12,19.12,3.16,19.03,19.03,3.24,1458.49,770.82,1469.36,770.71,1143.64,792.4,1153.9,792.37,395.03,701.89,395.03,701.89,0,1,1,2,-1,-1,-21.17,-1.98,554.43,35.08,-5.93,568.2,-0.1,0.01,-1,-0.14,0.01,-0.99,-1
4214607346,SMP,1,1467.97,770.71,1151.21,792.53,18.98,18.98,3.16,18.94,18.94,3.24,1458.77,770.99,1469.56,771.02,1143.75,792.53,1154.06,792.46,394.66,704.67,394.66,704.67,0,1,1,2,-1,-1,-21.22,-2.02,554.75,35.06,-5.95,568.36,-0.1,0.01,-0.99,-0.14,0.01,-0.99,-1
4214640681,SMP,1,1468.61,770.83,1151.65,792.45,19.04,19.04,3.16,19.01,19.01,3.24,1459.28,771.05,1469.99,771.16,1144.17,792.46,1154.4,792.43,391.88,705.7,391.88,705.7,0,1,1,2,-1,-1,-21.33,-2.04,555.35,35.02,-5.94,568.82,-0.11,0.01,-0.99,-0.15,0.01,-0.99,-1
4214673878,SMP,1,1468.96,770.71,1152.07,792.19,19.22,19.22,3.17,18.98,18.98,3.24,1459.8,771.05,1470.56,771.05,1144.57,792.28,1154.83,792.22,392.64,705.24,392.64,705.24,0,1,1,2,-1,-1,-21.43,-2.04,555.58,34.96,-5.91,569.1,-0.1,0.02,-0.99,-0.15,0.01,-0.99,-1
4214707339,SMP,1,1469.71,770.39,1152.61,791.69,19.34,19.34,3.18,19.09,19.09,3.24,1460.42,770.72,1471.23,770.65,1145.12,791.77,1155.4,791.71,391.5,706.68,391.5,706.68,0,1,1,2,-1,-1,-21.55,-1.97,555.64,34.88,-5.82,569.29,-0.1,0.01,-0.99,-0.14,0.01,-0.99,-1
4214740662,SMP,1,1470.1,768.4,1153.24,789.42,19.06,19.06,3.18,19.21,19.21,3.25,1460.76,769.68,1471.54,769.6,1145.69,790.56,1156.01,790.49,389.4,613.88,389.4,613.88,0,1,1,2,-1,-1,-21.61,-1.79,555.9,34.77,-5.6,569.38,-0.11,0.05,-0.99,-0.15,0.05,-0.99,-1
4214773882,SMP,1,1468.55,768.85,1151.8,789.74,19.47,19.47,3.19,19.38,19.38,3.26,1460.18,769.81,1470.93,769.69,1144.97,790.66,1155.29,790.64,437.06,642.95,437.06,642.95,0,1,1,2,-1,-1,-21.52,-1.81,556.18,34.91,-5.63,569.45,-0.07,0.04,-1,-0.12,0.04,-0.99,-1
4214807202,SMP,1,1468.89,769.02,1151.89,790.07,19.45,19.45,3.2,19.48,19.48,3.28,1460.56,769.97,1471.42,769.95,1145.32,790.82,1155.5,790.78,464.61,648.18,464.61,648.18,0,1,1,2,-1,-1,-21.59,-1.84,556.14,34.88,-5.66,569.9,-0.07,0.04,-1,-0.11,0.04,-0.99,-1
4214840656,SMP,1,1469.1,769.15,1151.77,790.17,19.54,19.54,3.21,19.75,19.75,3.29,1460.69,770.08,1471.51,770.12,1145.3,790.97,1155.58,790.94,471.31,640.01,471.31,640.01,0,1,1,2,-1,-1,-21.62,-1.87,556.22,34.88,-5.69,569.95,-0.07,0.04,-1,-0.11,0.04,-0.99,-1
4214873992,SMP,1,1468.83,769.05,1151.68,790.28,19.49,19.49,3.22,19.72,19.72,3.31,1460.45,770.05,1471.33,770.06,1145,791.12,1155.3,791.01,469.99,635.87,469.99,635.87,0,1,1,2,-1,-1,-21.57,-1.86,556.02,34.94,-5.71,570.01,-0.07,0.04,-1,-0.11,0.04,-0.99,-1
4214907367,SMP,1,1468.52,768.96,1151.17,790.37,19.54,19.54,3.23,19.67,19.67,3.32,1459.89,769.98,1470.87,770.01,1144.56,791.2,1154.93,791.09,468.67,634.27,468.67,634.27,0,1,1,2,-1,-1,-21.47,-1.85,555.62,34.99,-5.72,569.7,-0.08,0.04,-1,-0.11,0.04,-0.99,-1
4214940636,SMP,1,1467.93,768.81,1150.59,790.36,19.44,19.44,3.23,19.57,19.57,3.32,1459.56,769.78,1470.37,769.69,1144.07,791.23,1154.35,791.09,474.04,635.05,474.04,635.05,0,1,1,2,-1,-1,-21.4,-1.8,555.75,35.09,-5.72,569.74,-0.07,0.04,-1,-0.11,0.04,-0.99,-1
4214973993,SMP,1,1467.17,768.17,1150,790.12,19.5,19.5,3.23,19.58,19.58,3.33,1458.71,769.15,1469.56,769.23,1143.46,790.88,1153.78,790.91,474.28,633.29,474.28,633.29,0,1,1,2,-1,-1,-21.25,-1.71,555.59,35.19,-5.67,569.69,-0.07,0.04,-1,-0.11,0.04,-0.99,-1
4215007302,SMP,1,1464.8,767.59,1147.83,789.57,19.46,19.46,3.23,19.61,19.61,3.33,1457.09,768.69,1467.76,768.64,1141.87,790.64,1152.19,790.63,505.49,628.07,505.49,628.07,0,1,1,2,-1,-1,-20.96,-1.62,555.96,35.47,-5.62,569.54,-0.05,0.04,-1,-0.09,0.05,-0.99,-1
4215040636,SMP,1,1463.96,767.11,1147.05,789.38,19.48,19.48,3.24,19.4,19.4,3.33,1456.38,768.16,1467.16,768.29,1141.42,790.47,1151.72,790.4,542.78,625.99,542.78,625.99,0,1,1,2,-1,-1,-20.84,-1.54,555.9,35.55,-5.59,569.51,-0.04,0.04,-1,-0.08,0.05,-1,-1
4215074294,SMP,1,1463.36,766.48,1146.73,789.38,19.29,19.29,3.23,19.63,19.63,3.34,1455.68,767.78,1466.53,767.66,1140.84,790.32,1151.2,790.15,535.65,625.87,535.65,625.87,0,1,1,2,-1,-1,-20.72,-1.45,555.73,35.64,-5.55,569.34,-0.05,0.05,-1,-0.09,0.04,-1,-1
4215107624,SMP,1,1462.81,765.89,1146.1,788.94,19.48,19.48,3.24,19.55,19.55,3.34,1455.13,767.02,1465.9,767.02,1140.41,789.88,1150.71,789.89,542.96,626.48,542.96,626.48,0,1,1,2,-1,-1,-20.62,-1.33,555.92,35.72,-5.49,569.31,-0.05,0.04,-1,-0.08,0.04,-1,-1
4215140969,SMP,1,1462.19,765.39,1145.6,788.7,19.35,19.35,3.23,19.5,19.5,3.34,1454.58,766.36,1465.33,766.42,1139.73,789.6,1150.11,789.58,542.95,626.87,542.95,626.87,0,1,1,2,-1,-1,-20.53,-1.22,556.03,35.83,-5.43,569.08,-0.05,0.04,-1,-0.08,0.04,-1,-1
4215174283,SMP,1,1461.3,765.17,1144.67,788.52,19.63,19.63,3.24,19.48,19.48,3.34,1453.69,766.14,1464.5,766.17,1139.11,789.58,1149.43,789.57,551.56,624.39,551.56,624.39,0,1,1,2,-1,-1,-20.37,-1.17,555.93,35.94,-5.43,568.99,-0.04,0.04,-1,-0.08,0.05,-1,-1
4215207614,SMP,1,1463.01,761.27,1147.56,784.65,19.25,19.25,3.24,19.33,19.33,3.33,1454.26,764.31,1464.84,764.4,1140.56,787.55,1150.72,787.57,460.02,430.67,460.02,430.67,0,1,1,2,-1,-1,-20.48,-0.86,556.64,35.71,-5.07,569.38,-0.09,0.11,-0.99,-0.13,0.12,-0.98,-1
4215240949,SMP,1,1463.54,761.08,1148.19,784.4,19.15,19.15,3.23,19.41,19.41,3.33,1454.41,764.34,1465.07,764.48,1140.62,787.5,1150.8,787.48,410.13,418.86,410.13,418.86,0,1,1,2,-1,-1,-20.52,-0.87,556.93,35.72,-5.06,569.67,-0.1,0.12,-0.99,-0.15,0.12,-0.98,-1
4215273919,SMP,1,1463.43,761.01,1147.78,784.39,19.2,19.2,3.23,19.54,19.54,3.33,1454.35,764.36,1464.98,764.47,1140.14,787.43,1150.34,787.34,400.62,415.22,400.62,415.22,0,1,1,2,-1,-1,-20.52,-0.87,557.34,35.82,-5.04,569.93,-0.1,0.12,-0.99,-0.15,0.12,-0.98,-1
